id,email,directorate,created_at,updated_at,first_login_at
1044,user1044@email.com,F&B,2020-05-05T04:13:13.056,2021-05-03T13:14:39.290,2021-07-15
1045,user1045@email.com,BOM,2020-06-22T04:51:52.104,2021-05-03T13:14:39.301,2021-07-16
1047,user1047@email.com,PRODUCT,2020-06-23T03:39:13.964,2021-05-19T07:40:04.639,2021-07-16
1048,user1048@email.com,IT,2020-06-23T03:40:03.814,2021-05-31T02:46:46.788,2021-07-16
1049,user1049@email.com,IT,2020-06-23T03:40:58.508,2021-05-19T07:40:04.810,2021-07-16
1050,user1050@email.com,RESEARCH AND DEVELOPMENT,2020-06-23T03:42:00.191,2021-05-19T07:40:04.889,2021-07-16
1051,user1051@email.com,PRODUCT,2020-06-23T03:44:03.675,2021-05-19T07:40:04.985,2021-07-14
1052,user1052@email.com,FINANCE,2020-06-23T03:45:02.700,2021-05-31T02:46:53.206,2021-07-16
1053,user1053@email.com,FINANCE,2020-06-23T03:45:42.648,2021-05-31T02:46:56.121,2021-07-16
1054,user1054@email.com,F&B,2020-07-06T08:37:43.987,2021-05-31T02:46:54.061,2021-07-14
1055,user1055@email.com,F&B,2020-07-07T06:50:36.322,2021-05-31T02:46:46.217,2021-11-16
1056,user1056@email.com,F&B,2020-07-10T06:10:23.079,2021-05-03T13:14:37.576,2021-11-12
1057,user1057@email.com,FINANCE,2020-07-10T08:23:43.617,2021-05-03T13:14:35.026,2021-11-12
1058,user1058@email.com,HUMAN CAPITAL,2020-08-07T06:39:45.908,2021-05-03T13:14:40.476,2021-11-12
1059,user1059@email.com,FINANCE,2020-08-10T01:35:28.277,2021-07-16T07:10:47.298,2021-08-24
1060,user1060@email.com,FINANCE,2020-08-13T03:10:12.680,2021-05-31T02:46:52.540,2021-11-13
1061,user1061@email.com,ECOMMERCE,2020-08-13T03:11:51.050,2021-05-31T02:47:01.195,2021-11-12
1062,user1062@email.com,MARKETING,2020-08-13T03:14:35.022,2021-05-19T07:40:05.115,2021-11-12
1063,user1063@email.com,FINANCE,2020-08-13T03:15:18.625,2021-05-19T07:40:05.177,2021-11-12
1064,user1064@email.com,FINANCE,2020-08-13T03:16:12.218,2021-05-19T07:40:05.236,2022-01-04
1065,user1065@email.com,MARKETING,2020-08-13T03:16:36.542,2021-05-19T07:40:05.413,2021-10-27
1066,user1066@email.com,HUMAN CAPITAL,2020-08-13T03:16:58.675,2021-05-19T07:40:05.351,2021-11-12
1067,user1067@email.com,MARKETING,2020-08-13T03:23:01.283,2021-05-19T07:40:05.293,2021-12-16
1068,user1068@email.com,OPERATIONAL,2020-08-21T08:11:54.158,2021-05-31T02:46:49.958,2022-02-13
1069,user1069@email.com,MARKETING,2020-08-25T03:03:39.718,2021-05-03T13:14:38.350,2022-02-14
1070,user1070@email.com,MARKETING,2020-08-27T08:06:31.340,2021-05-03T13:14:38.855,2021-07-21
1071,user1071@email.com,IT,2020-09-01T06:38:50.933,2021-05-19T07:40:05.547,2021-07-21
1072,user1072@email.com,ECOMMERCE,2020-09-03T09:10:57.911,2021-05-03T13:14:39.345,2021-07-21
1074,user1074@email.com,ECOMMERCE,2020-09-10T04:25:28.254,2021-05-03T13:14:34.712,2021-11-29
1075,user1075@email.com,F&B,2020-09-10T04:25:28.455,2021-05-03T13:14:39.544,2021-12-08
1076,user1076@email.com,MARKETING,2020-09-10T04:25:28.628,2021-05-04T04:28:34.473,2021-10-21
1077,user1077@email.com,IT,2020-09-10T04:25:28.775,2021-05-03T13:14:35.530,2021-12-08
1078,user1078@email.com,MARKETING,2020-09-10T04:25:29.035,2021-05-03T13:14:36.928,2021-12-08
1079,user1079@email.com,PRODUCT,2020-09-10T04:25:29.187,2021-05-03T13:14:38.429,2021-12-08
1080,user1080@email.com,PRODUCT,2020-09-10T04:25:29.349,2021-05-03T13:14:40.524,2021-12-09
1081,user1081@email.com,MARKETING,2020-09-10T04:25:29.504,2021-05-03T13:14:34.291,2022-02-09
1082,user1082@email.com,FINANCE,2020-09-10T04:25:29.651,2021-05-03T13:14:40.644,2021-10-21
1083,user1083@email.com,MARKETING,2020-09-10T04:25:30.351,2021-05-03T13:14:37.213,2021-12-08
1084,user1084@email.com,IT,2020-09-10T04:25:30.508,2021-05-03T13:14:36.123,2021-11-19
1085,user1085@email.com,ECOMMERCE,2020-09-10T04:25:30.672,2021-07-02T02:19:17.563,2022-02-18
1086,user1086@email.com,PRODUCT,2020-09-23T05:44:06.911,2021-05-19T07:40:06.190,2021-11-19
1087,user1087@email.com,PRODUCT,2020-09-23T05:44:46.549,2021-05-19T07:40:06.249,2021-11-19
1088,user1088@email.com,OPERATIONAL,2020-09-23T05:45:28.783,2021-05-19T07:40:06.029,2021-11-22
1089,user1089@email.com,ECOMMERCE,2020-09-23T05:46:09.730,2021-05-31T02:47:04.247,2021-11-22
1090,user1090@email.com,ECOMMERCE,2020-09-23T05:46:55.259,2021-06-18T04:34:23.750,2022-03-17
1092,user1092@email.com,IT,2020-10-05T07:23:31.691,2021-05-03T13:14:34.423,2021-11-26
1093,user1093@email.com,ECOMMERCE,2020-10-06T07:51:51.309,2021-05-03T13:14:39.432,2021-11-08
1098,user1098@email.com,MARKETING,2020-11-05T02:06:26.433,2021-05-03T13:14:34.417,2021-11-15
1099,user1099@email.com,HUMAN CAPITAL,2020-11-19T01:41:46.477,2021-05-03T13:14:34.658,2021-11-11
1102,user1102@email.com,IT,2020-12-21T10:21:51.374,2021-05-03T13:14:34.652,2021-11-17
1103,user1103@email.com,ECOMMERCE,2020-12-22T00:49:13.282,2021-05-03T13:14:34.861,2021-11-08
1104,user1104@email.com,ECOMMERCE,2020-12-22T00:51:02.628,2021-05-03T13:14:34.722,2021-11-17
1106,user1106@email.com,HUMAN CAPITAL,2021-01-07T04:01:45.260,2021-05-06T00:38:37.203,2021-10-05
1108,user1108@email.com,HUMAN CAPITAL,2021-01-19T10:25:30.651,2021-05-03T13:14:33.858,2021-10-25
1109,user1109@email.com,F&B,2021-01-21T02:15:24.227,2021-07-26T02:49:21.799,2021-10-07
1110,user1110@email.com,F&B,2021-01-21T02:15:24.253,2021-05-24T02:53:41.836,2021-10-07
1111,user1111@email.com,F&B,2021-01-21T02:15:24.255,2021-05-03T13:14:34.108,2021-10-07
1112,user1112@email.com,F&B,2021-01-21T02:15:24.376,2021-05-03T13:14:34.194,2021-10-15
1113,user1113@email.com,F&B,2021-01-21T02:15:24.379,2021-05-17T09:51:32.525,2021-11-08
1114,user1114@email.com,F&B,2021-01-21T02:15:24.394,2021-05-03T13:14:34.541,2021-10-29
1115,user1115@email.com,F&B,2021-01-21T02:15:24.467,2021-05-03T13:14:34.749,2021-10-15
1116,user1116@email.com,F&B,2021-01-21T02:15:28.749,2021-05-03T13:14:34.835,2021-10-15
1117,user1117@email.com,F&B,2021-01-21T02:15:31.150,2021-05-03T13:14:33.821,2021-07-14
1118,user1118@email.com,F&B,2021-01-21T02:15:36.229,2021-05-03T13:14:34.592,2022-02-07
1119,user1119@email.com,F&B,2021-01-21T02:15:36.602,2021-05-03T13:14:35.165,2021-10-04
1120,user1120@email.com,F&B,2021-01-21T02:15:39.377,2021-05-03T13:14:35.325,2021-10-04
1121,user1121@email.com,F&B,2021-01-21T02:15:46.501,2021-05-03T13:14:34.010,2021-10-04
1122,user1122@email.com,F&B,2021-01-21T02:15:48.116,2021-05-03T13:14:34.456,2021-09-24
1123,user1123@email.com,HUMAN CAPITAL,2021-01-21T02:15:53.241,2021-06-18T04:44:25.048,2021-10-04
1124,user1124@email.com,F&B,2021-01-21T02:15:54.478,2021-05-03T13:14:35.437,2021-10-15
1125,user1125@email.com,ECOMMERCE,2021-01-21T02:15:55.831,2021-05-03T13:14:34.118,2021-10-04
1126,user1126@email.com,MARKETING,2021-01-21T02:15:55.852,2021-05-03T13:14:34.247,2021-10-21
1127,user1127@email.com,MARKETING,2021-01-21T02:15:55.867,2021-05-03T13:14:34.552,2021-10-14
1128,user1128@email.com,IT,2021-01-21T02:15:56.199,2021-05-03T13:14:34.345,2021-11-18
1129,user1129@email.com,HUMAN CAPITAL,2021-01-21T02:15:56.568,2021-05-03T13:14:33.961,2021-10-05
1130,user1130@email.com,F&B,2021-01-21T02:15:57.186,2021-05-03T13:14:35.590,2021-10-01
1131,user1131@email.com,RESEARCH AND DEVELOPMENT,2021-01-21T02:15:57.191,2021-05-03T13:14:34.743,2021-10-04
1132,user1132@email.com,MARKETING,2021-01-21T02:15:57.404,2021-05-03T13:14:33.939,2021-10-04
1133,user1133@email.com,ECOMMERCE,2021-01-21T02:15:57.541,2021-05-03T13:14:34.797,2021-10-04
1134,user1134@email.com,PRODUCT,2021-01-21T02:15:58.794,2021-05-03T13:14:35.622,2021-10-05
1135,user1135@email.com,MARKETING,2021-01-21T02:15:58.820,2021-05-03T13:14:33.945,2021-10-19
1136,user1136@email.com,OPERATIONAL,2021-01-21T02:15:59.531,2021-05-03T13:14:34.102,2021-11-08
1137,user1137@email.com,PRODUCT,2021-01-21T02:15:59.780,2021-07-16T02:07:45.905,2021-12-08
1138,user1138@email.com,F&B,2021-01-21T02:16:00.310,2021-05-03T13:14:33.864,2021-11-08
1139,user1139@email.com,RESEARCH AND DEVELOPMENT,2021-01-21T02:16:01.645,2021-05-03T13:14:33.934,2021-10-05
1140,user1140@email.com,F&B,2021-01-21T02:16:01.998,2021-05-21T03:11:41.277,2021-09-24
1141,user1141@email.com,OPERATIONAL,2021-01-21T02:16:02.659,2021-05-03T13:14:35.084,2021-10-04
1142,user1142@email.com,IT,2021-01-21T02:16:02.664,2021-05-03T13:14:33.897,2021-07-14
1143,user1143@email.com,MARKETING,2021-01-21T02:16:02.833,2021-05-03T13:14:34.060,2021-10-01
1145,user1145@email.com,F&B,2021-01-25T08:33:29.816,2021-05-03T13:14:33.892,2021-12-08
1146,user1146@email.com,F&B,2021-02-15T08:10:02.271,2021-05-03T13:14:33.924,2021-10-18
1147,user1147@email.com,IT,2021-02-15T08:15:02.849,2021-05-03T13:14:33.908,2022-02-18
1148,user1148@email.com,ECOMMERCE,2021-02-15T08:15:45.100,2021-05-03T13:14:33.831,2021-12-12
1149,user1149@email.com,ECOMMERCE,2021-02-15T08:16:56.715,2021-05-03T13:14:34.032,2021-12-17
1150,user1150@email.com,OPERATIONAL,2021-02-15T08:17:33.497,2021-05-03T13:14:34.150,2022-02-26
1151,user1151@email.com,F&B,2021-02-15T08:18:05.236,2021-05-03T13:14:33.881,2022-02-26
1152,user1152@email.com,PRODUCT,2021-02-15T08:18:46.540,2021-05-03T13:14:34.129,2021-11-26
1153,user1153@email.com,F&B,2021-02-15T08:19:21.689,2021-05-03T13:14:33.929,2021-11-30
1154,user1154@email.com,ECOMMERCE,2021-02-15T08:19:54.742,2021-05-03T13:14:33.826,2021-12-01
1155,user1155@email.com,HUMAN CAPITAL,2021-02-15T08:20:52.101,2021-06-08T02:04:24.222,2021-12-06
1156,user1156@email.com,PRODUCT,2021-02-15T08:21:33.994,2021-05-03T13:14:34.156,2021-11-26
1157,user1157@email.com,RESEARCH AND DEVELOPMENT,2021-02-15T08:22:02.093,2021-05-03T13:14:33.815,2021-12-01
1158,user1158@email.com,HUMAN CAPITAL,2021-02-15T08:22:42.525,2021-05-03T13:14:34.021,2021-11-26
1159,user1159@email.com,OPERATIONAL,2021-02-15T08:23:19.672,2021-05-03T13:14:34.161,2021-12-10
1160,user1160@email.com,ECOMMERCE,2021-02-15T08:24:01.187,2021-05-03T13:14:34.139,2022-02-07
1161,user1161@email.com,OPERATIONAL,2021-02-18T08:08:41.934,2021-05-03T13:14:34.167,2021-10-21
1162,user1162@email.com,IT,2021-02-18T08:09:48.844,2021-05-03T13:14:34.210,2021-11-26
1163,user1163@email.com,OPERATIONAL,2021-02-18T08:10:39.426,2021-05-03T13:14:34.445,2021-11-26
1164,user1164@email.com,HUMAN CAPITAL,2021-02-18T08:11:23.591,2021-05-03T13:14:34.564,2022-01-06
1165,user1165@email.com,HUMAN CAPITAL,2021-02-18T08:12:17.411,2021-05-03T13:14:34.754,2021-11-26
1166,user1166@email.com,F&B,2021-02-18T08:13:08.739,2021-05-03T13:14:34.840,2021-11-26
1167,user1167@email.com,HUMAN CAPITAL,2021-02-18T08:13:56.648,2021-05-03T13:14:35.042,2021-11-26
1168,user1168@email.com,F&B,2021-02-18T08:14:43.297,2021-07-26T02:07:00.981,2021-11-26
1169,user1169@email.com,F&B,2021-03-04T03:51:19.612,2021-05-19T07:40:09.591,2021-07-14
1170,user1170@email.com,F&B,2021-03-04T03:51:30.881,2021-05-03T13:14:34.242,2021-12-10
1171,user1171@email.com,F&B,2021-03-04T03:51:41.973,2021-05-03T13:14:34.472,2021-11-26
1172,user1172@email.com,F&B,2021-03-04T03:51:51.679,2021-05-03T13:14:34.635,2021-11-26
1173,user1173@email.com,F&B,2021-03-04T03:53:32.364,2021-05-03T13:14:34.706,2021-07-22
1174,user1174@email.com,OPERATIONAL,2021-03-04T03:53:44.051,2021-05-03T13:14:34.461,2021-07-22
1175,user1175@email.com,F&B,2021-03-04T03:53:54.468,2021-05-03T13:14:34.893,2021-07-26
1176,user1176@email.com,F&B,2021-03-04T03:54:04.898,2021-05-03T13:14:35.058,2021-07-22
1177,user1177@email.com,F&B,2021-03-04T04:01:24.942,2021-05-03T13:14:34.113,2021-07-27
1178,user1178@email.com,F&B,2021-03-04T04:01:36.081,2021-05-03T13:14:34.226,2021-07-21
1179,user1179@email.com,F&B,2021-03-04T04:01:46.386,2021-05-03T13:14:34.123,2021-07-21
1180,user1180@email.com,F&B,2021-03-04T04:02:59.825,2021-05-03T13:14:34.882,2021-07-22
1181,user1181@email.com,MARKETING,2021-03-04T04:03:10.040,2021-05-03T13:14:34.439,2021-07-21
1182,user1182@email.com,MARKETING,2021-03-04T04:03:19.727,2021-05-03T13:14:34.875,2021-07-21
1183,user1183@email.com,F&B,2021-03-22T07:08:37.750,2021-05-03T13:14:33.950,2021-07-16
1184,user1184@email.com,F&B,2021-03-22T07:09:28.796,2021-05-03T13:14:34.506,2021-07-19
1185,user1185@email.com,IT,2021-03-22T07:09:54.158,2021-06-29T08:19:12.095,2021-07-21
1186,user1186@email.com,ECOMMERCE,2021-03-22T07:10:33.390,2021-05-03T13:14:34.177,2021-07-21
1187,user1187@email.com,F&B,2021-03-22T07:11:36.323,2021-05-03T13:14:34.231,2021-07-23
1188,user1188@email.com,F&B,2021-03-22T07:11:55.701,2021-05-03T13:14:34.086,2021-07-21
1189,user1189@email.com,ECOMMERCE,2021-03-22T07:12:13.095,2021-05-03T13:14:34.188,2021-07-21
1190,user1190@email.com,ECOMMERCE,2021-03-22T07:12:31.860,2021-05-03T13:14:34.253,2021-07-21
1191,user1191@email.com,F&B,2021-03-22T07:12:49.964,2021-05-03T13:14:34.587,2021-07-22
1192,user1192@email.com,BOM,2021-03-22T08:28:10.423,2021-05-11T02:00:07.020,2021-07-22
1194,user1194@email.com,MARKETING,2021-03-29T01:57:08.135,2021-05-03T13:14:34.317,2021-11-30
1195,user1195@email.com,PRODUCT,2021-03-30T01:22:07.002,2021-06-18T03:52:16.685,2022-01-15
1197,user1197@email.com,MARKETING,2021-03-30T05:49:02.906,2021-05-03T13:14:34.275,2021-11-12
1198,user1198@email.com,MARKETING,2021-04-07T02:30:21.930,2021-05-03T13:14:34.269,2021-10-29
1199,user1199@email.com,F&B,2021-04-09T01:16:17.509,2021-05-03T13:14:34.183,2021-08-10
1200,user1200@email.com,HUMAN CAPITAL,2021-04-09T01:18:04.861,2021-05-03T13:14:34.092,2021-10-29
1201,user1201@email.com,F&B,2021-04-09T01:19:46.812,2021-05-03T13:14:34.685,2021-10-19
1202,user1202@email.com,F&B,2021-04-09T01:21:28.267,2021-05-15T06:31:18.432,2021-10-29
1203,user1203@email.com,F&B,2021-04-09T01:22:59.734,2021-05-03T13:14:34.172,2021-10-29
1204,user1204@email.com,F&B,2021-04-09T01:24:04.072,2021-05-03T13:14:34.331,2021-11-29
1205,user1205@email.com,F&B,2021-04-09T01:25:34.096,2021-05-03T13:14:34.338,2022-03-02
1206,user1206@email.com,F&B,2021-04-09T01:27:15.554,2021-05-03T13:14:34.324,2021-11-29
1207,user1207@email.com,HUMAN CAPITAL,2021-04-23T09:13:47.936,2021-05-19T00:52:23.552,2021-11-29
1208,user1208@email.com,ECOMMERCE,2021-04-23T09:15:42.757,2021-05-03T13:14:35.197,2021-11-25
1209,user1209@email.com,F&B,2021-04-23T09:17:51.343,2021-05-28T03:10:57.211,2021-11-29
1210,user1210@email.com,HUMAN CAPITAL,2021-05-10T07:40:38.390,2021-05-10T07:45:01.314,2021-11-09
1211,user1211@email.com,MARKETING,2021-05-16T17:03:40.224,2021-05-18T02:22:45.216,2021-11-10
1212,user1212@email.com,IT,2021-05-16T17:05:15.377,2021-05-16T23:16:19.832,2021-11-09
1213,user1213@email.com,F&B,2021-05-16T17:06:20.020,2021-05-17T00:43:43.028,2021-10-29
1214,user1214@email.com,F&B,2021-05-16T17:07:29.402,2021-07-12T07:37:36.013,2021-10-29
1215,user1215@email.com,MARKETING,2021-05-16T17:08:19.114,2021-05-16T23:49:10.762,2021-11-29
1216,user1216@email.com,F&B,2021-05-16T17:09:32.418,2021-05-17T12:26:29.972,2021-12-06
1217,user1217@email.com,HUMAN CAPITAL,2021-05-16T17:11:39.673,2021-05-17T02:29:19.195,2021-10-28
1218,user1218@email.com,F&B,2021-05-20T09:18:07.800,2021-06-07T07:42:05.780,2021-10-28
1219,user1219@email.com,PRODUCT,2021-05-20T09:20:20.317,2021-05-28T09:45:25.090,2021-10-28
1220,user1220@email.com,ECOMMERCE,2021-05-20T09:24:30.190,2021-05-20T09:37:15.676,2021-11-12
1221,user1221@email.com,F&B,2021-05-20T09:25:24.019,2021-06-14T08:04:37.968,2021-11-17
1222,user1222@email.com,BOM,2021-05-20T09:26:17.111,2021-06-18T03:50:28.694,2021-11-16
1223,user1223@email.com,HUMAN CAPITAL,2021-05-20T09:27:18.753,2021-05-20T09:30:58.502,2021-11-12
1224,user1224@email.com,OPERATIONAL,2021-06-18T08:47:58.684,2021-07-13T00:43:14.068,2021-11-09
1225,user1225@email.com,INTERNAL AUDIT,2021-06-18T08:48:23.821,2021-07-08T03:17:20.897,2021-11-12
1226,user1226@email.com,ECOMMERCE,2021-06-18T08:48:44.498,2021-06-18T08:48:44.498,2021-11-16
1227,user1227@email.com,ECOMMERCE,2021-06-18T08:49:07.474,2021-07-21T09:00:21.165,2021-11-12
1228,user1228@email.com,FINANCE,2021-06-18T08:49:25.683,2021-07-25T14:36:38.733,2022-02-07
1229,user1229@email.com,RESEARCH AND DEVELOPMENT,2021-06-18T08:49:47.857,2021-07-02T07:49:25.897,2021-11-26
1230,user1230@email.com,PRODUCT,2021-06-18T08:50:04.335,2021-07-03T04:44:43.373,2021-12-01
1231,user1231@email.com,F&B,2021-06-18T08:50:23.283,2021-06-23T04:19:34.603,2021-12-01
1232,user1232@email.com,MARKETING,2021-06-18T08:50:41.634,2021-06-21T03:40:53.855,2021-12-15
1233,user1233@email.com,IT,2021-06-18T08:51:00.196,2021-07-08T00:27:05.961,2021-12-01
1234,user1234@email.com,HUMAN CAPITAL,2021-06-18T08:51:20.870,2021-07-22T06:11:28.562,2021-07-19
